Strain_name,Predict_0,Predict_1,Predict_2,Predict_3,Predict_4,Score_0,Score_1,Score_2,Score_3,Score_4
KT368835.1,0.021864932030439377,0.9732262492179871,0.004809785168617964,9.190834680339321e-05,7.179702606663341e-06,1.888630747795105,5.68436336517334,0.374399334192276,-3.583217144012451,-6.132750034332275
KT368836.1,0.021864932030439377,0.9732262492179871,0.004809785168617964,9.190834680339321e-05,7.179702606663341e-06,1.888630747795105,5.68436336517334,0.374399334192276,-3.583217144012451,-6.132750034332275
KT368837.1,0.021864932030439377,0.9732262492179871,0.004809785168617964,9.190834680339321e-05,7.179702606663341e-06,1.888630747795105,5.68436336517334,0.374399334192276,-3.583217144012451,-6.132750034332275
KT368838.1,0.021864932030439377,0.9732262492179871,0.004809785168617964,9.190834680339321e-05,7.179702606663341e-06,1.888630747795105,5.68436336517334,0.374399334192276,-3.583217144012451,-6.132750034332275
KT368839.1,0.021864932030439377,0.9732262492179871,0.004809785168617964,9.190834680339321e-05,7.179702606663341e-06,1.888630747795105,5.68436336517334,0.374399334192276,-3.583217144012451,-6.132750034332275
KT368840.1,0.021864932030439377,0.9732262492179871,0.004809785168617964,9.190834680339321e-05,7.179702606663341e-06,1.888630747795105,5.68436336517334,0.374399334192276,-3.583217144012451,-6.132750034332275
KT368841.1,0.021864932030439377,0.9732262492179871,0.004809785168617964,9.190834680339321e-05,7.179702606663341e-06,1.888630747795105,5.68436336517334,0.374399334192276,-3.583217144012451,-6.132750034332275
KT368842.1,0.02212916687130928,0.9731653928756714,0.0046096364967525005,8.835371409077197e-05,7.314124559343327e-06,1.9097638130187988,5.693421363830566,0.34101611375808716,-3.613539457321167,-6.105081081390381
KT368843.1,0.02368083968758583,0.9714246988296509,0.0047904266975820065,9.684183169156313e-05,7.139671652112156e-06,1.9434137344360352,5.657511234283447,0.3453669548034668,-3.5559282302856445,-6.163341045379639
KT368844.1,0.02368083968758583,0.9714246988296509,0.0047904266975820065,9.684183169156313e-05,7.139671652112156e-06,1.9434137344360352,5.657511234283447,0.3453669548034668,-3.5559282302856445,-6.163341045379639
KT368845.1,0.02368083968758583,0.9714246988296509,0.0047904266975820065,9.684183169156313e-05,7.139671652112156e-06,1.9434137344360352,5.657511234283447,0.3453669548034668,-3.5559282302856445,-6.163341045379639
KT368846.1,0.021864932030439377,0.9732262492179871,0.004809785168617964,9.190834680339321e-05,7.179702606663341e-06,1.888630747795105,5.68436336517334,0.374399334192276,-3.583217144012451,-6.132750034332275
KT368847.1,0.021110497415065765,0.9739020466804504,0.004890349693596363,8.994776726467535e-05,7.11359825800173e-06,1.863154649734497,5.694694995880127,0.4006481170654297,-3.595142364501953,-6.1323628425598145
KT368848.1,0.021864932030439377,0.9732262492179871,0.004809785168617964,9.190834680339321e-05,7.179702606663341e-06,1.888630747795105,5.68436336517334,0.374399334192276,-3.583217144012451,-6.132750034332275
KT368849.1,0.02500723861157894,0.9705976843833923,0.004296369384974241,9.100736497202888e-05,7.60204693506239e-06,2.007382869720459,5.6661295890808105,0.24598799645900726,-3.60859751701355,-6.09112024307251
KT368850.1,0.02500723861157894,0.9705976843833923,0.004296369384974241,9.100736497202888e-05,7.60204693506239e-06,2.007382869720459,5.6661295890808105,0.24598799645900726,-3.60859751701355,-6.09112024307251
KT368851.1,0.025568125769495964,0.9700869917869568,0.004246008116751909,9.110854443861172e-05,7.759987056488171e-06,2.023299217224121,5.659338474273682,0.22793206572532654,-3.61375093460083,-6.076821804046631
KT368852.1,0.02584882825613022,0.9694203734397888,0.0046190801076591015,0.00010418199963169172,7.393618034257088e-06,2.001323699951172,5.625756740570068,0.2792539596557617,-3.5125575065612793,-6.158079147338867
KT368853.1,0.02515411749482155,0.970382034778595,0.0043648285791277885,9.160933404928073e-05,7.46620207792148e-06,2.010345697402954,5.663013935089111,0.258902907371521,-3.604897975921631,-6.112044811248779
KT368854.1,0.02500723861157894,0.9705976843833923,0.004296369384974241,9.100736497202888e-05,7.60204693506239e-06,2.007382869720459,5.6661295890808105,0.24598799645900726,-3.60859751701355,-6.09112024307251
KT368855.1,0.02206062711775303,0.9731531143188477,0.004689228720963001,8.981099381344393e-05,7.306336101464694e-06,1.9019852876663208,5.688732147216797,0.35345906019210815,-3.6018571853637695,-6.1108222007751465
KT368856.1,0.02206854708492756,0.9731274843215942,0.004706001374870539,9.069601946976036e-05,7.2394345806969795e-06,1.901415228843689,5.687777042388916,0.356100469827652,-3.592979907989502,-6.120950222015381
KT368857.1,0.02206854708492756,0.9731274843215942,0.004706001374870539,9.069601946976036e-05,7.2394345806969795e-06,1.901415228843689,5.687777042388916,0.356100469827652,-3.592979907989502,-6.120950222015381
KT368858.1,0.02108754590153694,0.9738736748695374,0.004942275118082762,8.91604577191174e-05,7.266048214660259e-06,1.8579328060150146,5.6905317306518555,0.40707600116729736,-3.6080679893493652,-6.115292072296143
KT368859.1,0.02108754590153694,0.9738736748695374,0.004942275118082762,8.91604577191174e-05,7.266048214660259e-06,1.8579328060150146,5.6905317306518555,0.40707600116729736,-3.6080679893493652,-6.115292072296143
KT368860.1,0.02108754590153694,0.9738736748695374,0.004942275118082762,8.91604577191174e-05,7.266048214660259e-06,1.8579328060150146,5.6905317306518555,0.40707600116729736,-3.6080679893493652,-6.115292072296143
KT368861.1,0.02108754590153694,0.9738736748695374,0.004942275118082762,8.91604577191174e-05,7.266048214660259e-06,1.8579328060150146,5.6905317306518555,0.40707600116729736,-3.6080679893493652,-6.115292072296143
KT368862.1,0.021219192072749138,0.9739302396774292,0.004754994995892048,8.847714343573898e-05,7.215101959445747e-06,1.873178482055664,5.699612140655518,0.37746816873550415,-3.606739044189453,-6.113306522369385
KT368863.1,0.021219192072749138,0.9739302396774292,0.004754994995892048,8.847714343573898e-05,7.215101959445747e-06,1.873178482055664,5.699612140655518,0.37746816873550415,-3.606739044189453,-6.113306522369385
KT368864.1,0.021219192072749138,0.9739302396774292,0.004754994995892048,8.847714343573898e-05,7.215101959445747e-06,1.873178482055664,5.699612140655518,0.37746816873550415,-3.606739044189453,-6.113306522369385
KT368865.1,0.021219192072749138,0.9739302396774292,0.004754994995892048,8.847714343573898e-05,7.215101959445747e-06,1.873178482055664,5.699612140655518,0.37746816873550415,-3.606739044189453,-6.113306522369385
KT368866.1,0.024435561150312424,0.970704197883606,0.004753482528030872,9.893738751998171e-05,7.701493814238347e-06,1.953578233718872,5.635560512542725,0.31641635298728943,-3.555729389190674,-6.108802318572998
KT368867.1,0.024435561150312424,0.970704197883606,0.004753482528030872,9.893738751998171e-05,7.701493814238347e-06,1.953578233718872,5.635560512542725,0.31641635298728943,-3.555729389190674,-6.108802318572998
KT368868.1,0.0217268243432045,0.9729068279266357,0.0052625746466219425,9.729567682370543e-05,6.484822733909823e-06,1.8722548484802246,5.673995494842529,0.45432737469673157,-3.5362935066223145,-6.244583606719971
KT368869.1,0.026882242411375046,0.9688590168952942,0.004149836953729391,0.00010197533265454695,6.951702744117938e-06,2.0668365955352783,5.651489734649658,0.19843977689743042,-3.50765323638916,-6.1933979988098145
KT368870.1,0.024181727319955826,0.971276044845581,0.00444031460210681,9.473279351368546e-05,7.124907824618276e-06,1.978912591934204,5.671926021575928,0.28404051065444946,-3.5633795261383057,-6.150843143463135
KT368871.1,0.02790120057761669,0.9674133062362671,0.004567649681121111,0.000111121560621541,6.689004749205196e-06,2.0676636695861816,5.613619804382324,0.2579927444458008,-3.458137035369873,-6.268295764923096
KT368872.1,0.022475961595773697,0.9727142453193665,0.004709573462605476,9.314965427620336e-05,7.092039595590904e-06,1.9139970541000366,5.681641101837158,0.35114818811416626,-3.5719971656799316,-6.147231578826904
KT368873.1,0.023609835654497147,0.9714592695236206,0.0048250239342451096,9.885206236504018e-05,7.065389127092203e-06,1.9378838539123535,5.655019760131836,0.35003626346588135,-3.5379109382629395,-6.176326274871826
KT368874.1,0.023074757307767868,0.9719603657722473,0.004859998822212219,9.786403825273737e-05,6.9323191382864024e-06,1.9235597848892212,5.664135456085205,0.365858793258667,-3.539356231689453,-6.186740398406982
KT368875.1,0.019285865128040314,0.9755321741104126,0.005090545862913132,8.418061042902991e-05,7.2170169005403295e-06,1.7932734489440918,5.716884136199951,0.46128588914871216,-3.6408896446228027,-6.097412586212158
KT368876.1,0.021737264469265938,0.9727764129638672,0.0053809285163879395,9.887343912851065e-05,6.449331976909889e-06,1.8663227558135986,5.667448997497559,0.47015559673309326,-3.5266199111938477,-6.256484031677246
KT368877.1,0.021737264469265938,0.9727764129638672,0.0053809285163879395,9.887343912851065e-05,6.449331976909889e-06,1.8663227558135986,5.667448997497559,0.47015559673309326,-3.5266199111938477,-6.256484031677246
KT368878.1,0.02298802137374878,0.9723463654518127,0.004565741401165724,9.274804324377328e-05,7.21082551535801e-06,1.9355957508087158,5.680334568023682,0.31920331716537476,-3.5772464275360107,-6.13154935836792
KT368879.1,0.025849122554063797,0.9697235226631165,0.00431891530752182,0.00010165241110371426,6.834184205217753e-06,2.0317516326904297,5.6564860343933105,0.2424793541431427,-3.506720781326294,-6.206343173980713
KT368880.1,0.01951894536614418,0.9750332832336426,0.005349685437977314,9.128848614636809e-05,6.8200220084690955e-06,1.7885147333145142,5.699600696563721,0.49416685104370117,-3.576601505279541,-6.1707634925842285
KT368881.1,0.01951894536614418,0.9750332832336426,0.005349685437977314,9.128848614636809e-05,6.8200220084690955e-06,1.7885147333145142,5.699600696563721,0.49416685104370117,-3.576601505279541,-6.1707634925842285
KT368882.1,0.01951894536614418,0.9750332832336426,0.005349685437977314,9.128848614636809e-05,6.8200220084690955e-06,1.7885147333145142,5.699600696563721,0.49416685104370117,-3.576601505279541,-6.1707634925842285
KT368883.1,0.01951894536614418,0.9750332832336426,0.005349685437977314,9.128848614636809e-05,6.8200220084690955e-06,1.7885147333145142,5.699600696563721,0.49416685104370117,-3.576601505279541,-6.1707634925842285
KT368884.1,0.02080821618437767,0.9740304350852966,0.0050604394637048244,9.44394851103425e-05,6.549787485710112e-06,1.8505949974060059,5.696689605712891,0.4367001950740814,-3.544548988342285,-6.213075160980225
KT368885.1,0.02080821618437767,0.9740304350852966,0.0050604394637048244,9.44394851103425e-05,6.549787485710112e-06,1.8505949974060059,5.696689605712891,0.4367001950740814,-3.544548988342285,-6.213075160980225
KT368886.1,0.02080821618437767,0.9740304350852966,0.0050604394637048244,9.44394851103425e-05,6.549787485710112e-06,1.8505949974060059,5.696689605712891,0.4367001950740814,-3.544548988342285,-6.213075160980225
KT368887.1,0.022339681163430214,0.9729370474815369,0.004629191942512989,8.624348265584558e-05,7.744994945824146e-06,1.9107667207717896,5.68472146987915,0.3367842435836792,-3.6461782455444336,-6.056306838989258
KT368888.1,0.019361576065421104,0.9758342504501343,0.00471841637045145,7.872471906011924e-05,7.010925401118584e-06,1.8275301456451416,5.747532367706299,0.4157126843929291,-3.677557945251465,-6.09604549407959
KT368889.1,0.0246477909386158,0.9708271622657776,0.004419401288032532,9.846033208305016e-05,7.057870334392646e-06,1.9899752140045166,5.663436412811279,0.27129238843917847,-3.532813549041748,-6.1683244705200195
KT368890.1,0.02541632577776909,0.9699030518531799,0.004569497425109148,0.00010416123404866084,6.97000723448582e-06,2.0003888607025146,5.64219331741333,0.28440040349960327,-3.4968185424804688,-6.201141834259033
KT368891.1,0.045289985835552216,0.1621720790863037,0.09308008849620819,0.011339510791003704,0.6881182789802551,-0.9694532155990601,0.30611884593963623,-0.2490788996219635,-2.354245901107788,1.751421570777893
KT368892.1,0.39076194167137146,0.31345418095588684,0.002523639239370823,0.02082725428044796,0.27243298292160034,1.6239562034606934,1.4035108089447021,-3.418440103530884,-1.30787992477417,1.2632503509521484
KT368893.1,0.38841715455055237,0.31566447019577026,0.002619638806208968,0.02175857499241829,0.2715401351451874,1.6032681465148926,1.3958680629730225,-3.395775079727173,-1.278803825378418,1.2452982664108276
KT368894.1,0.385226845741272,0.31746894121170044,0.0026299164164811373,0.02124892547726631,0.2734253704547882,1.5980947017669678,1.4046423435211182,-3.3887853622436523,-1.299431324005127,1.2552911043167114
KT368895.1,0.3782505691051483,0.3164592683315277,0.0026161849964410067,0.020134959369897842,0.282539039850235,1.5874273777008057,1.4090650081634521,-3.3864126205444336,-1.3456717729568481,1.2956873178482056
KT368896.1,0.3778674602508545,0.3170386850833893,0.0026446504052728415,0.020280979573726654,0.2821681797504425,1.5833444595336914,1.4078247547149658,-3.378660202026367,-1.3415155410766602,1.2913042306900024
KT368897.1,0.38333600759506226,0.3161519765853882,0.0026315334253013134,0.02053154446184635,0.27734890580177307,1.597527027130127,1.4048380851745605,-3.3838179111480713,-1.3294224739074707,1.2738914489746094
KT368898.1,0.42021840810775757,0.30366483330726624,0.002484942553564906,0.021764542907476425,0.25186723470687866,1.697872519493103,1.3730225563049316,-3.432652473449707,-1.2626198530197144,1.1859999895095825
KT368899.1,0.4023909270763397,0.3075513243675232,0.0024828347377479076,0.02122379094362259,0.26635119318962097,1.6540453433990479,1.385263204574585,-3.4339776039123535,-1.2882559299468994,1.2414369583129883
KT368900.1,0.3592367470264435,0.3257681429386139,0.002706286031752825,0.019849609583616257,0.29243919253349304,1.531425952911377,1.4336302280426025,-3.356978416442871,-1.3643711805343628,1.325701117515564
KT368901.1,0.3991994559764862,0.311592161655426,0.0025624907575547695,0.021363968029618263,0.26528194546699524,1.639470100402832,1.3917040824890137,-3.4090113639831543,-1.288285255432129,1.2308021783828735
KT368902.1,0.3656153082847595,0.32535889744758606,0.002740459982305765,0.02024262584745884,0.286042720079422,1.5443516969680786,1.4276988506317139,-3.349104404449463,-1.3494395017623901,1.298911213874817
KT368903.1,0.4145922362804413,0.3020826280117035,0.0023926934227347374,0.021401554346084595,0.2595309019088745,1.6916100978851318,1.3750152587890625,-3.4632654190063477,-1.2722216844558716,1.223190426826477
KT368904.1,0.3723553717136383,0.3197246491909027,0.00264021591283381,0.020303141325712204,0.28497666120529175,1.5685412883758545,1.4161527156829834,-3.380446672439575,-1.340531826019287,1.3010998964309692
KT368905.1,0.3723553717136383,0.3197246491909027,0.00264021591283381,0.020303141325712204,0.28497666120529175,1.5685412883758545,1.4161527156829834,-3.380446672439575,-1.340531826019287,1.3010998964309692
KT368906.1,0.3785208761692047,0.3177042305469513,0.0026566237211227417,0.020860761404037476,0.2802574634552002,1.5797531604766846,1.4046027660369873,-3.3794617652893066,-1.318648099899292,1.2791906595230103
KT368907.1,0.388733446598053,0.31460657715797424,0.0025662293191999197,0.02079387754201889,0.27329981327056885,1.6155149936676025,1.4039440155029297,-3.4049410820007324,-1.3127202987670898,1.263190507888794
KT368908.1,0.36492466926574707,0.3197743594646454,0.0025782552547752857,0.019932381808757782,0.2927902936935425,1.555065393447876,1.422990083694458,-3.397512674331665,-1.3522800207138062,1.3348311185836792
KT368909.1,0.36127138137817383,0.3272501528263092,0.0027874945662915707,0.020304806530475616,0.28838616609573364,1.5284284353256226,1.4295239448547363,-3.336057662963867,-1.3503432273864746,1.303099513053894
KT368910.1,0.36127138137817383,0.3272501528263092,0.0027874945662915707,0.020304806530475616,0.28838616609573364,1.5284284353256226,1.4295239448547363,-3.336057662963867,-1.3503432273864746,1.303099513053894
KT368911.1,0.36748674511909485,0.32283544540405273,0.0027103712782263756,0.02034321241080761,0.2866242229938507,1.5502018928527832,1.4206573963165283,-3.3593997955322266,-1.343738079071045,1.3016866445541382
KT368912.1,0.36748674511909485,0.32283544540405273,0.0027103712782263756,0.02034321241080761,0.2866242229938507,1.5502018928527832,1.4206573963165283,-3.3593997955322266,-1.343738079071045,1.3016866445541382
KT368913.1,0.3710080683231354,0.3220583498477936,0.002681471174582839,0.020827529951930046,0.28342458605766296,1.558099389076233,1.4166083335876465,-3.3717586994171143,-1.321848750114441,1.2888216972351074
KT368914.1,0.3710080683231354,0.3220583498477936,0.002681471174582839,0.020827529951930046,0.28342458605766296,1.558099389076233,1.4166083335876465,-3.3717586994171143,-1.321848750114441,1.2888216972351074
KT368915.1,0.39504095911979675,0.31577548384666443,0.0026422881055623293,0.021505191922187805,0.26503613591194153,1.622563123703003,1.3986051082611084,-3.3847808837890625,-1.2881319522857666,1.2234398126602173
KT368916.1,0.3490498960018158,0.33762165904045105,0.0029843689408153296,0.021176770329475403,0.2891673147678375,1.4761123657226562,1.4428234100341797,-3.2857141494750977,-1.326197624206543,1.2879029512405396
KT374050.1,0.028403427451848984,0.9672649502754211,0.0042193010449409485,0.00010487371037015691,7.353900855378015e-06,2.091991424560547,5.6199541091918945,0.18515130877494812,-3.5095162391662598,-6.167043209075928
KT374051.1,0.028403427451848984,0.9672649502754211,0.0042193010449409485,0.00010487371037015691,7.353900855378015e-06,2.091991424560547,5.6199541091918945,0.18515130877494812,-3.5095162391662598,-6.167043209075928
KT374052.1,0.031173955649137497,0.9646590948104858,0.00404729787260294,0.00011246064241277054,7.135230134736048e-06,2.1659579277038574,5.59814977645874,0.12442421913146973,-3.4587767124176025,-6.216336250305176
KT374053.1,0.03156634420156479,0.9642044901847839,0.004106913693249226,0.00011517915845615789,7.087017365847714e-06,2.1698522567749023,5.589064121246338,0.1304323971271515,-3.44350528717041,-6.231729984283447
KT374054.1,0.03344932198524475,0.962451159954071,0.003974455874413252,0.00011768199328798801,7.285995252459543e-06,2.213301658630371,5.572753429412842,0.0831579864025116,-3.4364991188049316,-6.218531608581543
KT374055.1,0.03344932198524475,0.962451159954071,0.003974455874413252,0.00011768199328798801,7.285995252459543e-06,2.213301658630371,5.572753429412842,0.0831579864025116,-3.4364991188049316,-6.218531608581543
KT374056.1,0.028164859861135483,0.9675328135490417,0.004192784428596497,0.00010229088366031647,7.247283065225929e-06,2.093032121658325,5.629706382751465,0.1883223056793213,-3.524977684020996,-6.172171592712402
KT374057.1,0.028164859861135483,0.9675328135490417,0.004192784428596497,0.00010229088366031647,7.247283065225929e-06,2.093032121658325,5.629706382751465,0.1883223056793213,-3.524977684020996,-6.172171592712402
KT381875.1,0.00831617135554552,0.016740458086133003,0.0019639255478978157,0.001435013022273779,0.9715444445610046,-0.7941529750823975,-0.09452629089355469,-2.2374095916748047,-2.551180839538574,3.9665322303771973
KT444582.1,0.9935412406921387,0.00594708789139986,3.052300598938018e-06,0.00042436146759428084,8.415878255618736e-05,6.782578468322754,1.6642043590545654,-5.910556793212891,-0.9758666157722473,-2.593747138977051
KT591944.1,0.9560631513595581,0.0026022305246442556,0.0026315918657928705,0.03864549472928047,5.7602439483162016e-05,4.862296104431152,-1.044158697128296,-1.032938838005066,1.653902292251587,-4.8547186851501465
KT736031.1,0.17816872894763947,0.38927140831947327,0.2560197114944458,0.03275582939386368,0.14378434419631958,0.006061650812625885,0.7876074910163879,0.36858516931533813,-1.6875884532928467,-0.20835478603839874
KT736032.1,0.17261984944343567,0.3956761360168457,0.24651826918125153,0.03416388854384422,0.15102185308933258,-0.031649522483348846,0.7978547215461731,0.32469481229782104,-1.6515722274780273,-0.16531673073768616
KT751244.1,0.014314331114292145,0.9792085289955139,0.0063947997987270355,7.477218605345115e-05,7.565779469587142e-06,1.5280027389526367,5.753486156463623,0.7222265601158142,-3.7265677452087402,-6.017378330230713
KT779555.1,0.005008160136640072,0.014212789945304394,0.004710684530436993,0.002012946642935276,0.9740554094314575,-1.4042859077453613,-0.3612123131752014,-1.465521216392517,-2.3157551288604736,3.8661136627197266
KT779556.1,0.005001910962164402,0.014084836468100548,0.004585216287523508,0.0019787948112934828,0.9743492007255554,-1.3951479196548462,-0.3598691523075104,-1.4821304082870483,-2.3224799633026123,3.8768019676208496
KT806044.1,0.0208382960408926,0.9745244383811951,0.004544776864349842,8.567614713683724e-05,6.877024134155363e-06,1.8815230131149292,5.726680278778076,0.35870951414108276,-3.612450361251831,-6.134839057922363
KT806045.1,0.02061564475297928,0.974780261516571,0.004512899089604616,8.420200902037323e-05,7.007682143012062e-06,1.8744800090789795,5.730641841888428,0.3553696274757385,-3.6261067390441895,-6.112318515777588
KT806046.1,0.029972782358527184,0.9659256339073181,0.00398992421105504,0.00010447860404383391,7.3084706855297554e-06,2.1465070247650146,5.619304180145264,0.1299894154071808,-3.5125555992126465,-6.17250394821167
KT806047.1,0.020614640787243843,0.974165141582489,0.005122615490108728,9.079610026674345e-05,6.79831964589539e-06,1.8406819105148315,5.696261405944824,0.44834551215171814,-3.5844578742980957,-6.176399230957031
KT806048.1,0.021568337455391884,0.9734438061714172,0.004888067487627268,9.278827928937972e-05,6.9132734097365756e-06,1.8796948194503784,5.6893086433410645,0.3952656686306,-3.5689661502838135,-6.165843486785889
KT806049.1,0.023536136373877525,0.9717543125152588,0.00460628978908062,9.604192018741742e-05,7.1693707468512e-06,1.9474031925201416,5.667969226837158,0.3162887692451477,-3.5541043281555176,-6.149071216583252
KT806051.1,0.020601149648427963,0.9747753739356995,0.004531950689852238,8.408763096667826e-05,7.3317814894835465e-06,1.8661733865737915,5.723033428192139,0.35197892785072327,-3.6350698471069336,-6.074710369110107
KT806052.1,0.019147606566548347,0.9761027097702026,0.004661424085497856,8.12053112895228e-05,7.05961110725184e-06,1.8156239986419678,5.747014045715332,0.4027674198150635,-3.6473288536071777,-6.089918613433838
KT806053.1,0.024630000814795494,0.9708104133605957,0.0044522471725940704,0.00010076323815155774,6.464274520112667e-06,1.9989125728607178,5.673078536987305,0.2883561849594116,-3.5000338554382324,-6.246517181396484
KT806054.1,0.020139968022704124,0.974818229675293,0.0049467310309410095,8.833588799461722e-05,6.785933237551944e-06,1.8348873853683472,5.714432239532471,0.4309082627296448,-3.5944273471832275,-6.160722732543945
KT806055.1,0.025446206331253052,0.9698600769042969,0.004585388116538525,0.00010056087921839207,7.736826773907524e-06,1.989030122756958,5.629615306854248,0.2753380835056305,-3.5445287227630615,-6.109300136566162
KT852992.1,0.3205556869506836,0.3206920027732849,0.053607091307640076,0.14660751819610596,0.15853770077228546,0.6132935285568237,0.6137186884880066,-1.1750811338424683,-0.1690034121274948,-0.09077009558677673
KT860508.1,0.958026111125946,0.0025180408265441656,0.002334392862394452,0.03706195577979088,5.9518781199585646e-05,4.89679479598999,-1.0445992946624756,-1.1203283071517944,1.6445107460021973,-4.789543151855469
KT861627.1,0.01775963418185711,0.977303683757782,0.0048565734177827835,7.270451169461012e-05,7.443358299497049e-06,1.757556438446045,5.765425682067871,0.4609612226486206,-3.740723133087158,-6.019805431365967
KT861628.1,0.021374709904193878,0.9743382334709167,0.0041975160129368305,8.218838047469035e-05,7.2313118835154455e-06,1.9160079956054688,5.735558032989502,0.28829225897789,-3.644941806793213,-6.075535297393799
KT877350.1,0.02029794082045555,0.9751210808753967,0.004491135943681002,8.252643601736054e-05,7.197757895482937e-06,1.8625860214233398,5.734628200531006,0.3541721701622009,-3.6425702571868896,-6.081919193267822
KT877351.1,0.021326599642634392,0.9742544889450073,0.00432978430762887,8.179661381291226e-05,7.272467428265372e-06,1.9076035022735596,5.729321002960205,0.3131662607192993,-3.6558709144592285,-6.0760111808776855
KT941120.1,0.968758225440979,0.0017673366237431765,0.0014072427293285728,0.028016211465001106,5.097071698401123e-05,5.1599884033203125,-1.1465530395507812,-1.3743945360183716,1.6167566776275635,-4.692530632019043
KU131570.1,0.02957589365541935,0.10812955349683762,0.05311403423547745,0.008216328918933868,0.8009642362594604,-1.0956683158874512,0.20070207118988037,-0.5101865530014038,-2.376504421234131,2.203188419342041
KU182964.1,0.996483564376831,0.0028910436667501926,2.631588131407625e-06,0.0005929914768785238,2.976744872285053e-05,7.113847732543945,1.2712323665618896,-5.730552673339844,-0.31296035647392273,-3.304724931716919
KU182965.1,0.34082838892936707,0.25291708111763,0.10459641367197037,0.004148741252720356,0.29750940203666687,0.9495174884796143,0.651199996471405,-0.23175236582756042,-3.4590563774108887,0.8135842680931091
KU215419.1,0.007941648364067078,0.00022104896197561175,0.0003766667505260557,0.9914435744285583,1.7054733689292334e-05,1.4389904737472534,-2.1425015926361084,-1.6095246076583862,6.266031742095947,-4.704458236694336
KU215420.1,0.007943647913634777,0.00022566007100977004,0.0004021130152978003,0.9914118051528931,1.6743000742280856e-05,1.4255859851837158,-2.135512351989746,-1.5578089952468872,6.25234317779541,-4.736561298370361
KU215421.1,0.0077848793007433414,0.00022286830062512308,0.0003904470650013536,0.9915844202041626,1.7353118892060593e-05,1.4116781949996948,-2.1416797637939453,-1.5809677839279175,6.258799076080322,-4.694488048553467
KU215422.1,0.0077848793007433414,0.00022286830062512308,0.0003904470650013536,0.9915844202041626,1.7353118892060593e-05,1.4116781949996948,-2.1416797637939453,-1.5809677839279175,6.258799076080322,-4.694488048553467
KU215423.1,0.007978755980730057,0.00022190863091964275,0.0003781880659516901,0.9914039373397827,1.7139096598839387e-05,1.4402488470077515,-2.1420235633850098,-1.6088974475860596,6.2625885009765625,-4.702926158905029
KU215424.1,0.007624119054526091,0.00022154170437715948,0.000400510907638818,0.991737425327301,1.6489735571667552e-05,1.399740219116211,-2.138720989227295,-1.5465909242630005,6.267881870269775,-4.736593723297119
KU215425.1,0.007624119054526091,0.00022154170437715948,0.000400510907638818,0.991737425327301,1.6489735571667552e-05,1.399740219116211,-2.138720989227295,-1.5465909242630005,6.267881870269775,-4.736593723297119
KU215426.1,0.008053005672991276,0.00022471505508292466,0.0003947717777919024,0.9913102388381958,1.7256083083339036e-05,1.4356179237365723,-2.1433498859405518,-1.579875111579895,6.248600006103516,-4.710017681121826
KU215427.1,0.007907230406999588,0.0002221557660959661,0.00038993809721432626,0.9914636015892029,1.704831447568722e-05,1.427722692489624,-2.144430637359619,-1.5818220376968384,6.259127616882324,-4.711759090423584
KU215428.1,0.007907230406999588,0.0002221557660959661,0.00038993809721432626,0.9914636015892029,1.704831447568722e-05,1.427722692489624,-2.144430637359619,-1.5818220376968384,6.259127616882324,-4.711759090423584
KU242423.1,0.01913319155573845,0.9755910634994507,0.005178832449018955,9.00118684512563e-05,6.8212752921681385e-06,1.782562017440796,5.714180946350098,0.4757171869277954,-3.576676368713379,-6.156571865081787
KU242424.1,0.01880580186843872,0.9759351015090942,0.00516401557251811,8.84601249708794e-05,6.759868483641185e-06,1.7741628885269165,5.723393440246582,0.48171207308769226,-3.5852062702178955,-6.156754970550537
KU252649.1,0.9640084505081177,0.002382376231253147,0.002324238419532776,0.031234638765454292,5.024519487051293e-05,4.977725982666016,-1.025275707244873,-1.0499814748764038,1.5481536388397217,-4.884214878082275
KU291448.1,0.621077299118042,0.16586746275424957,0.0011595579562708735,0.030901195481419563,0.18099446594715118,2.2623324394226074,0.9420660138130188,-4.021084308624268,-0.7383282780647278,1.0293433666229248
KU291449.1,0.5598524212837219,0.23413404822349548,0.0017690868116915226,0.023915160447359085,0.1803293526172638,2.087501049041748,1.215721607208252,-3.6697089672088623,-1.065659523010254,0.9546127915382385
KU297956.1,0.956523060798645,0.0018219470512121916,0.0014886687276884913,0.04011775180697441,4.860708213527687e-05,5.065499782562256,-1.197899580001831,-1.3999228477478027,1.8940138816833496,-4.82179069519043
KU308549.1,0.03344932198524475,0.962451159954071,0.003974455874413252,0.00011768199328798801,7.285995252459543e-06,2.213301658630371,5.572753429412842,0.0831579864025116,-3.4364991188049316,-6.218531608581543
KU317090.1,0.22000601887702942,0.4690031409263611,0.0698254182934761,0.030072901397943497,0.21109254658222198,0.37169349193573,1.128648042678833,-0.7759632468223572,-1.6183370351791382,0.33033519983291626
KU356856.1,0.2560853064060211,0.3804575800895691,0.1434008628129959,0.05095062777400017,0.1691056787967682,0.3379475474357605,0.7338115572929382,-0.2419191598892212,-1.2767059803009033,-0.07703927904367447
KU380331.1,0.9662700891494751,0.00258128484711051,0.002294451231136918,0.028795408084988594,5.8804755099117756e-05,4.953234672546387,-0.9719216227531433,-1.0897148847579956,1.4400070905685425,-4.7537407875061035
